JR AUTO PECAS - MATRIZ

CONTAGEM DE ESTOQUE 15/07/2026 10:22

Departamento do Produto : TODOS
Empresa : 001-JR AUTO PECAS - MATRIZ
Fornecedor : TODOS
Produto : TODOS
Marca : TODOS
Unidade : TODOS
Descrição : TODOS
Exibir Saldo Reservado : NÃO
Exibir Saldo : SIM
Exibir Saldo ML/GR : NÃO
Exportação para E-Commerce : TODOS
Grupo de Compra : TODOS
Exibir Ítem : TODOS
Imprime Lista : TODOS
Linha/Grupo Final : TODOS
Linha/Grupo Inicial : TODOS
Localização Física Final : B 0350
Localização Física Inicial : B 0001
Saldos dos Lotes : TODOS
Status do Lote : TODOS
Lote : TODOS
Opção : ALFABÉTICA
Quebrar Página : NÃO
Quebrar Unidade : NÃO
Saldos : TODOS
Status : TODOS
Referência Inicial : TODOS
Referência Final : TODOS
Localização Super Estoque Final : TODOS
Localização Super Estoque Inicial : TODOS
Lote : TODOS OS ÍTENS
Destino : CSV

CÓDIGO;DESCRIÇÃO;UN.;REFERÊNCIA;LOC.FÍSICA;SALDO;;;;;
"26307";"INT RAD GOL/ESC 94/ (2 PINOS) MTE755 IG45592 6026/92 547959481";"PC";"26307";"B 0207";12,00;"______________";"";"";"";""
"34830";"INT RAD GOL/ESC 94/ (2 PINOS) MTE755 IG45592 6026/92 547959481";"PC";"34830";"B 0207";1,00;"______________";"";"";"";""
"14231";"INT RAD UNO/PALIO 96/ MTE726 CEB52002 DK1026 IG42692";"PC";"14231";"B 0261";1,00;"______________";"";"";"";""
"34829";"INT RAD UNO/PALIO 96/ MTE726 CEB52002 DK1026 IG42692";"PC";"34829";"B 0261";4,00;"______________";"";"";"";""
"40770";"INT RAD UNO/PALIO 96/ MTE726 CEB52002 DK1026 IG42692";"PC";"40770";"B 0261";0,00;"______________";"";"";"";""
"46931";"INT RAD UNO/PALIO 96/ MTE726 CEB52002 DK1026 IG42692";"PC";"46931";"B 0261";0,00;"______________";"";"";"";""
"29481";"INT TEMP FIESTA/KA 99/ ENCX (MTE4067 IG815) XS6F12A648BA";"PC";"29481";"B 0167";18,00;"______________";"";"";"";""
"09318";"INT TEMP L200 SPORT (PLUG 2 PINO) BAC80235 ME202053 I22144 I70522";"PC";"9318";"B 0090B";0,00;"______________";"";"";"";""
"41300";"INT TEMP L200 SPORT (PLUG 2 PINO) BAC80235 ME202053 I22144 I70522";"PC";"41300";"B 0090B";1,00;"______________";"";"";"";""
"47891";"ISOLADOR BARRA ESTAB AGILE (26MM) M27286 00223";"PC";"47891";"B 0184";0,00;"______________";"";"";"";""
"12116";"JG ANEIS CL 1.6 /86 (1.75X2.00X4.00) SNA2506 STD A59109 800060140 000";"JG";"12116";"B 0037";1,00;"______________";"";"";"";""
"38892";"JG ANEIS CL 1.6 /86 (1.75X2.00X4.00) SNA2506 STD A59109 800060140 000";"JG";"38892";"B 0037";1,00;"______________";"";"";"";""
"26507";"JG ANEIS COLET ADM + ANEL INT TEMP +ANEL TUBO PALIO/STRADA 1.0/1.3/1.4 8V FIRE/1.4 FIRE EVO 13709";"KT";"26507";"B 0137";5,00;"______________";"";"";"";""
"25222";"JG ANEIS CORSA/PALIO 1.8 TA7268 050 ASGM20A 050 800038940050";"JG";"25222";"B 0127";0,00;"______________";"";"";"";""
"27621";"JG ANEIS CORSA/PALIO 1.8 TA7268 050 ASGM20A 050 800038940050";"JG";"27621";"B 0127";2,00;"______________";"";"";"";""
"33559";"JG ANEIS CORSA/PALIO 1.8 TA7268 050 ASGM20A 050 800038940050";"JG";"33559";"B 0127";0,00;"______________";"";"";"";""
"00955";"JG ANEIS GOL 1.6/1.8 86/ DA6563 STD 800001043000";"JG";"955";"B 0136";0,00;"______________";"";"";"";""
"42075";"JG ANEIS GOL 1.6/1.8 86/ DA6563 STD 800001043000";"JG";"42075";"B 0136";3,00;"______________";"";"";"";""
"08021";"JG ESCORA VALV MZ/CORSA APLIC 273 PL7648 CGD745";"JG";"8021";"B 0340";0,00;"______________";"";"";"";""
"01695";"JG JTA CAMB PST/GOL 5M S/RET BVW902 46880F 30331BV";"JG";"1695";"B 0316";0,00;"______________";"";"";"";""
"01540";"JG JTA COLET ADM/ESC FIAT BFI1006 51021F1 260016 40253BV";"JG";"1540";"B 0115";6,00;"______________";"";"";"";""
"36175";"JG JTA COLET ADM/ESC FIAT BFI1006 51021F1 260016 40253BV";"JG";"36175";"B 0115";1,00;"______________";"";"";"";""
"36662";"JG JTA COLET ADM/ESC FIAT BFI1006 51021F1 260016 40253BV";"JG";"36662";"B 0115";0,00;"______________";"";"";"";""
"01666";"JG JTA COLET ESCAP PST/GOL BVW506 46821F 220415B 30152BV";"JG";"1666";"B 0150";54,00;"______________";"";"";"";""
"63298";"JG JTA COLET ESCAP PST/GOL BVW506 46821F 220415B 30152BV";"JG";"";"B 0150";4,00;"______________";"";"";"";""
"02367";"JG RET TPA VALV CL BCL050C 5338DEW 10016BV";"JG";"2367";"B 0140";4,00;"______________";"";"";"";""
"10794";"JTA COLET ADM STNA 2.0 90/ BVW907 22617B 46512F2 30181BV";"PC";"10794";"B 0121";0,00;"______________";"";"";"";""
"01620";"JTA COLET ESCAP MZ/VCTRA/S10 1.6/1.8/2.0 BCHM006 10921F1 24016B 20137BV";"PC";"1620";"B 0165";0,00;"______________";"";"";"";""
"36173";"JTA SAI ESCAP FIAT 1050/1300 BFI1016 26018B 40271BV";"PC";"36173";"B 0233";3,00;"______________";"";"";"";""
"01697";"JTA SAIDA ESCAP GOL/PST/STNA 1.8 BVW916 46808F 220418 30180BV";"PC";"1697";"B 0147";3,00;"______________";"";"";"";""
"48379";"JTA SAIDA ESCAP GOL/PST/STNA 1.8 BVW916 46808F 220418 30180BV";"PC";"48379";"B 0147";4,00;"______________";"";"";"";""
"01624";"JTA SAIDA ESCAP MZ/VCTRA/ASTRA/S10/CELTA/PRISMA/ONIX BCHM016 24018B 20134BV";"PC";"1624";"B 0248";44,00;"______________";"";"";"";""
"36172";"JTA SAIDA ESCAP MZ/VCTRA/ASTRA/S10/CELTA/PRISMA/ONIX BCHM016 24018B 20134BV";"PC";"36172";"B 0248";0,00;"______________";"";"";"";""
"09217";"JTA TPA VALV VW/BRAS/KBI BVW210F 46126CB 30302BV";"PC";"9217";"B 0346 ";31,00;"______________";"";"";"";""
"09133";"JTA TUBO DAGUA FIAT 1050/1300 BFI1029 40278BV";"PC";"9133";"B 0246";14,00;"______________";"";"";"";""
"19275";"KIT BARRA ESTAB DIANT GOLF 96/98 POLO 96/01 B34503 M56116 J72053-6";"KT";"19275";"B 0272B";16,00;"______________";"";"";"";""
"04645";"KIT BARRA ESTAB LOG/ESC 93/ B37019 M56085/M33182/M56086 J10694-1 MR1267";"KT";"4645";"B 0009";2,00;"______________";"";"";"";""
"41413";"KIT BARRA ESTAB PALIO/STRADA/DOBLO (C/PARAF FIXO/PRENSADA) M42040 J68117-2 MR2966 51713088";"KT";"41413";"B 0012";29,00;"______________";"";"";"";""
"24680";"KIT BARRA ESTAB UNO 91/ 15MM M41268/M56066 J60368-6 SK1185 S00142 MR1185";"KT";"24680";"B 0269";32,00;"______________";"";"";"";""
"04841";"KIT BARRA ESTAB UNO 91/ 21MM B50194 M41266/M56064 J60327-3 SK1182 S00146 MR1182";"KT";"4841";"B 0270";1,00;"______________";"";"";"";""
"05663";"KIT BARRA ESTAB UNO/FIOR /93 19MM B50195/B50258 J60677-9 M41298/M56070 SK1825 S00140";"KT";"5663";"B 0271";0,00;"______________";"";"";"";""
"05662";"KIT BARRA ESTAB UNO/FIOR 91/ B50257 M41294/M56068 J60678-6 18MM SK1189";"KT";"5662";"B 0276";1,00;"______________";"";"";"";""
"05664";"KIT BARRA ESTAB UNO/FIOR 94/ 17MM B50259 J60254-2 M42138/M56062 SK1819 S00463";"KT";"5664";"B 0279";0,00;"______________";"";"";"";""
"04152";"KIT BARRA INT ESTAB GOL B33063 M13904 M56034 J70102-3 SK1461 S36025";"KT";"4152";"B 0020";23,00;"______________";"";"";"";""
"04369";"KIT ESTAB FIAT B50013  M41156 J60379-2 SK178";"KT";"4369";"B 0215";4,00;"______________";"";"";"";""
"11990";"LIAME TRAMB MZ/KDT/S10 AUT6009 76063 47111C PL7576 2704DEW IR1101";"PC";"11990";"B 0300";4,00;"______________";"";"";"";""
"00276";"LONA FR T/D FUSCA 4F VW262 303600 0882A";"JG";"276";"B 0288";0,00;"______________";"";"";"";""
"32734";"LONA FR T/D FUSCA 4F VW262 303600 0882A";"JG";"32734";"B 0288";4,00;"______________";"";"";"";""
"00314";"LONA FR TRAS CHEV/MZ/PPA 4X2 VG CB40 LF110 301713";"JG";"314";"B 0296";4,00;"______________";"";"";"";""
"00293";"LONA FR TRAS PST/GOL 79/ VW274 LF134 309300 0884";"JG";"293";"B 0210";8,00;"______________";"";"";"";""
"00296";"LONA FR TRAS STNA 88/ VW276 LF140 303100 0885";"JG";"296";"B 0238";10,00;"______________";"";"";"";""
"13132";"MOLA ACEL BRASILIA 144V 60385D";"PC";"13132";"B 0224";5,00;"______________";"";"";"";""
"09337";"MOLA ACEL FUSCA 1239 60375D";"PC";"9337";"B 0135";21,00;"______________";"";"";"";""
"14423";"PARAF 8X10 POLIA VIRABR GOL ALEN";"PC";"14423";"B 0169";57,00;"______________";"";"";"";""
"22280";"PARAF RODA CROMADO FIAT (LONGO) 1894DEW 5652D";"PC";"22280";"B 0038";81,00;"______________";"";"";"";""
"33653";"PARAF RODA CROMADO FOX/POLO (CH17) 05439D";"PC";"33653";"B 0332";32,00;"______________";"";"";"";""
"22283";"PARAF RODA CROMADO GOL/STN/PAR (COMUM/MULT-CONICO) 2650DEW 5433D";"PC";"22283";"B 0063";92,00;"______________";"";"";"";""
"38784";"PARAF RODA CROMADO GOL/STN/PAR (LONGO/MULT-CONICO) 5436D 17552DEW";"PC";"38784";"B 0064";70,00;"______________";"";"";"";""
"22278";"PARAF RODA GOL/STN/PAR 1889DEW 5422D";"PC";"22278";"B 0047";61,00;"______________";"";"";"";""
"32508";"PASTILHA FR KWID 1.0 17/ (SOLIDO) PD1534 N459 SYL2344 PW984";"PC";"32508";"B 0291";1,00;"______________";"";"";"";""
"62657";"PASTILHA FR KWID 1.0 17/ (SOLIDO) PD1534 N459 SYL2344 PW984";"PC";"";"B 0291";3,00;"______________";"";"";"";""
"00878";"PINHAO DISTR CL/ESC APLIC 134 OK05050";"PC";"878";"B 0223";0,00;"______________";"";"";"";""
"12698";"PINO TULIPA CL/D.REY AL43 87332D (JG C/ 2 PAR) ICEL11019 4463C 87332D";"PC";"12698";"B 0141";19,00;"______________";"";"";"";""
"22156";"PIVO INF CL/D.REY N2019 PS828 OKC0201-PI I27685 APV06006";"PC";"22156";"B 0349";3,00;"______________";"";"";"";""
"35787";"PIVO INF CL/D.REY N2019 PS828 OKC0201-PI I27685 APV06006";"PC";"35787";"B 0349";0,00;"______________";"";"";"";""
"42225";"PIVO INF CL/D.REY N2019 PS828 OKC0201-PI I27685 APV06006";"PC";"";"B 0349";0,00;"______________";"";"";"";""
"01444";"PIVO INF OP 75/ N325 PS274 BPS12042";"PC";"1444";"B 0093";2,00;"______________";"";"";"";""
"22166";"PIVO INF OP 75/ N325 PS274 BPS12042";"PC";"22166";"B 0093";2,00;"______________";"";"";"";""
"01409";"PIVO INF VW/BRAS/KBI N112 PS35 OKC0310-PI I18545 APV01019 PVI1013";"PC";"1409";"B 0318";3,00;"______________";"";"";"";""
"22172";"PIVO INF VW/BRAS/KBI N112 PS35 OKC0310-PI I18545 APV01019 PVI1013";"PC";"22172";"B 0318";0,00;"______________";"";"";"";""
"39229";"PIVO INF VW/BRAS/KBI N112 PS35 OKC0310-PI I18545 APV01019 PVI1013";"PC";"39229";"B 0318";1,00;"______________";"";"";"";""
"64924";"PIVO INF VW/BRAS/KBI N112 PS35 OKC0310-PI I18545 APV01019 PVI1013";"PC";"";"B 0318";0,00;"______________";"";"";"";""
"22155";"PIVO SUP CL/D.REY N2018 PS827 OKC0201-PS I27684 APV06005";"PC";"22155";"B 0257";0,00;"______________";"";"";"";""
"37089";"PIVO SUP CL/D.REY N2018 PS827 OKC0201-PS I27684 APV06005";"PC";"37089";"B 0257";4,00;"______________";"";"";"";""
"42224";"PIVO SUP CL/D.REY N2018 PS827 OKC0201-PS I27684 APV06005";"PC";"";"B 0257";0,00;"______________";"";"";"";""
"01408";"PIVO SUP VW/BRAS/VRT N111 PS48 I19889 APV01020";"PC";"1408";"B 0328";1,00;"______________";"";"";"";""
"01231";"PLATINADO VW/FIAT/FORD/GM BOSCH 044";"PC";"1231";"B 0033";2,00;"______________";"";"";"";""
"05163";"PORCA DUPLA ESCAP FIAT 8X1.25 51350D 1909DEW P1936";"PC";"5163";"B 0090";46,00;"______________";"";"";"";""
"16897";"PORCA ESCAP GOL/PST/PAR (COBRE - 8MM S/ARR) 14565D";"PC";"16897";"B 0027";64,00;"______________";"";"";"";""
"42621";"PORCA ESCAP MZ/CORSA/CELTA (8MM - C/ARR) P4070";"PC";"42621";"B 0082";8,00;"______________";"";"";"";""
"29972";"PORCA RODA CAPTIVA/ONIX/COBALT/CRUZE/SPIN/PRISMA 13/ (CROMADA) 99598708 300281C 05132D";"PC";"29972";"B 0125";86,00;"______________";"";"";"";""
"22281";"PORCA RODA CROMADA D10/D20/S10/BLZER 96/22 2656DEW";"PC";"22281";"B 0299";35,00;"______________";"";"";"";""
"22247";"PORCA RODA ESC/LOG/FIESTA/MOND (ABERTA) P5751 5347D 14549DEW";"PC";"22247";"B 0187";31,00;"______________";"";"";"";""
"26660";"PORCA RODA ESC/LOG/FIESTA/MOND/CHEV/OMGA/CIVIC =FECHADA CROMADA = 5343D 19355DEW";"PC";"26660";"B 0226";103,00;"______________";"";"";"";""
"04404";"PORCA TRAVA ROL CUBO DIANT FIAT B50050 M41938";"PC";"4404";"B 0099";1,00;"______________";"";"";"";""
"30399";"PRIS RODA DIANT I30 09/ TUCSON 05/ HB20 12/ KIS SOUL/PICANTO 05449D";"PC";"30399";"B 0307";30,00;"______________";"";"";"";""
"28720";"PRIS RODA TRAS L200 08/ TRITON/PAJERO DAKAR C/PORCA BAC70092NA";"PC";"28720";"B 0185";0,00;"______________";"";"";"";""
"35936";"PROLONGADOR BICO INJETOR COMB GOL POWER/FOX 1.0 (LONGO) 1096IC";"PC";"35936";"B 0097";13,00;"______________";"";"";"";""
"64229";"RAD VEDA - PO PARA VEDAR RADIADORES 20G - STOP LEAK";"PC";"";"B 0195";23,00;"______________";"";"";"";""
"16938";"REG PRES OMGA 4.1/FIAT/PEUGEOT/RENAULT V412202560 1152-560 3BAR DS1152";"PC";"16938";"B 0250";12,00;"______________";"";"";"";""
"23624";"REP BICO INJETOR CORSA/PALIO/ASTRA/PALIO/NOVO UNO FLEX (FILTRO/ANEL) 20042 DS1205";"PC";"23624";"B 0239";12,00;"______________";"";"";"";""
"36907";"REP BICO INJETOR FIEST/ECOSPORT/PALIO/RENEGAD ETORQ (BICO IPE-PRETO MARELLI) ASF069 DS1243";"PC";"36907";"B 0143";32,00;"______________";"";"";"";""
"14382";"REP BICO INJETOR SIST. BOSCH GM MPFI (FILTRO/ANEL) ASF0007 20035 DS1203";"PC";"14382";"B 0116";21,00;"______________";"";"";"";""
"48092";"REP BICO INJETOR SIST. BOSCH GM MPFI (FILTRO/ANEL) ASF0007 20035 DS1203";"PC";"48092";"B 0126";6,00;"______________";"";"";"";""
"17005";"REP BICO INJETOR SIST. MAGNETI MARELLI (FILTRO/ANEL) ASF0009 20036 20303 DS1204";"PC";"17005";"B 0036";15,00;"______________";"";"";"";""
"40720";"REP BICO INJETOR SIST. MAGNETI MARELLI (FILTRO/ANEL) ASF009 20036 20303 DS1204";"PC";"40720";"B 0183";25,00;"______________";"";"";"";""
"29990";"REP PINCA FR TRAS COROLLA 08/ 36MM 131840020 840020C";"PC";"29990";"B 0177B";4,00;"______________";"";"";"";""
"29986";"REP PINCA TRAS NEW CIVIC 05/ 34MM 601005C";"PC";"29986";"B 0088B";2,00;"______________";"";"";"";""
"32155";"REP TERM CB TRAMB ASTRA/ZAFIRA/CORSA/PRISMA/VCTRA 300300C IR7002312";"PC";"32155";"B 0310";16,00;"______________";"";"";"";""
"40559";"REP TERM CB TRAMB ASTRA/ZAFIRA/CORSA/PRISMA/VCTRA 300300C IR7002312";"PC";"40559";"B 0310";10,00;"______________";"";"";"";""
"01829";"RET ADAP POLIA MT VW (44.5X57.2X9.4) 0734 BR";"PC";"1829";"B 0327";4,00;"______________";"";"";"";""
"17372";"RET BBA OLEO GOL MI 8/16V / COM GOL POWER (32X42X7) 5159 BRAGF 7452V RCVVW16C 590980";"PC";"17372";"B 0196";48,00;"______________";"";"";"";""
"50863";"RET BBA OLEO GOL MI 8/16V / COM GOL POWER (32X42X7) 5159 BRAGF 7452V RCVVW16C 590980";"PC";"50863";"B 0196";1,00;"______________";"";"";"";""
"01866";"RET COM VALV FIAT (30X52X7) 2006 BAG 1100N 40004770";"PC";"1866";"B 0061";0,00;"______________";"";"";"";""
"33120";"RET COM VALV MZ/CORSA/ONIX/COBALT/PALIO 1.8 (35X48X7) 2178 BRGS 90180529 7083236";"PC";"33120";"B 0217";74,00;"______________";"";"";"";""
"36700";"RET COM VALV MZ/CORSA/ONIX/COBALT/PALIO 1.8 (35X48X7) 2178 BRGS 90180529 7083236";"PC";"36700";"B 0217";0,00;"______________";"";"";"";""
"47713";"RET COM VALV MZ/CORSA/ONIX/COBALT/PALIO 1.8 (35X48X7) 2178 BRGS 90180529 7083236";"PC";"47713";"B 0217";2,00;"______________";"";"";"";""
"21377";"RET COM VALV PALIO FIRE/CLIO 1.0/1.6 8V K7M/D7D (30X42X7) 2539 BRGP 5507 7340V 55206525";"PC";"21377";"B 0199";25,00;"______________";"";"";"";""
"50861";"RET COM VALV PALIO FIRE/CLIO 1.0/1.6 8V K7M/D7D (30X42X7) 2539 BRGP 5507 7340V 55206525";"PC";"50861";"B 0215";2,00;"______________";"";"";"";""
"01857";"RET COMAND/POLIA CHEV 1911 BRG (45X60X9)";"PC";"1857";"B 0228";3,00;"______________";"";"";"";""
"01831";"RET DISTR CL 0962 BR (35X50X8) 207P";"PC";"1831";"B 0156";5,00;"______________";"";"";"";""
"38399";"RET HASTE TRAMB FIAT (16X26X9) 2008 BAGE 5989528";"PC";"38399";"B 0287";5,00;"______________";"";"";"";""
"11228";"RET HASTE TRAMB MZ/CORSA/ASTRA/MERIV/MONT/AGIL/ZAF/VCTRA 90182169 2373 BRG (13X26X7)";"PC";"11228";"B 0200";23,00;"______________";"";"";"";""
"01860";"RET HASTE TRAMB PST/GOL/VOY EIXO PILOTO TR4 1929 BRG (15X24X7) 15N";"PC";"1860";"B 0331";9,00;"______________";"";"";"";""
"01869";"RET LAT COROA PST/GOL/KBI 2068 BRGP (40X52X9)";"PC";"1869";"B 0292";14,00;"______________";"";"";"";""
"12199";"RET POLIA CORSA (26X42X8) 2525 BRAGF 1762V 90501719";"PC";"12199";"B 0313";0,00;"______________";"";"";"";""
"32751";"RET POLIA CORSA (26X42X8) 2525 BRAGF 1762V 90501719";"PC";"32751";"B 0313";17,00;"______________";"";"";"";""
"57675";"RET POLIA CORSA (26X42X8) 2525 BRAGF 1762V 90501719";"PC";"57675";"B 0313";2,00;"______________";"";"";"";""
"01865";"RET POLIA FIAT/UNO/PALIO (40X56X7) 2005 BAGP 1095P 40004340";"PC";"1865";"B 0062";3,00;"______________";"";"";"";""
"32701";"RET POLIA FIAT/UNO/PALIO (40X56X7) 2005 BAGP 1095P 40004340";"PC";"32701";"B 0062";11,00;"______________";"";"";"";""
"46861";"RET POLIA FIAT/UNO/PALIO (40X56X7) 2005 BAGP 1095P 40004340";"PC";"46861";"B 0062";1,00;"______________";"";"";"";""
"01861";"RET POLIA MT GOL/PST (32X47X10) 1942 BRGP 0013P 1942P RCVVW10";"PC";"1861";"B 0024";21,00;"______________";"";"";"";""
"21205";"RET POLIA MT GOL/PST (32X47X10) 1942 BRGP 0013P 1942P RCVVW10";"PC";"21205";"B 0052";52,00;"______________";"";"";"";""
"01878";"RET POLIA MT MZ/S10/VCTRA/KDT/OMGA 2317 BRGF 1341V (31X50X8X)";"PC";"1878";"B 0236";6,00;"______________";"";"";"";""
"26007";"RET POLIA MT MZ/S10/VCTRA/KDT/OMGA 2317 BRGF 1341V (31X50X8X)";"PC";"26007";"B 0180";6,00;"______________";"";"";"";""
"01844";"RET RODA DIANT CL I/II 1764 BAGG (46X65.5X7) 1060N";"PC";"1844";"B 0152";13,00;"______________";"";"";"";""
"32700";"RET RODA DIANT CL I/II 1764 BAGG (46X65.5X7) 1060N";"PC";"32700";"B 0152";5,00;"______________";"";"";"";""
"01847";"RET RODA TRAS CL I/II/ PPA 4X2 1832 BR (38X68.5X7)";"PC";"1847";"B 0252";8,00;"______________";"";"";"";""
"15259";"RET RODA TRAS MZ/KD/CORS (40X52X8.5) 2212 BRGE 0287N";"PC";"15259";"B 0118";3,00;"______________";"";"";"";""
"32622";"RET RODA TRAS MZ/KD/CORS (40X52X8.5) 2212 BRGE 0287N";"PC";"32622";"B 0118";2,00;"______________";"";"";"";""
"01835";"RET RODA TRAS VW (44.5X62X11) 1095 JG2 1114DEW (C/REPARO)";"PC";"1835";"B 0158";2,00;"______________";"";"";"";""
"39168";"RET RODA TRAS VW (44.5X62X11) 1095 JG2 1114DEW (C/REPARO)";"PC";"39168";"B 0158";0,00;"______________";"";"";"";""
"00781";"RET VOL CORSA TDS FIT/CITY 1.4/1.5 8/16V NEW CIVIC/CRV 1.8/2.0 16V (80X98X10) 2702 BRAGF";"PC";"781";"B 0322";17,00;"______________";"";"";"";""
"35874";"RET VOL CORSA TDS FIT/CITY 1.4/1.5 8/16V NEW CIVIC/CRV 1.8/2.0 16V (80X98X10) 2702 BRAGF";"PC";"35874";"B 0317";7,00;"______________";"";"";"";""
"50860";"RET VOL CORSA TDS FIT/CITY 1.4/1.5 8/16V NEW CIVIC/CRV 1.8/2.0 16V (80X98X10) 2702 BRAGF";"PC";"50860";"B 0322";0,00;"______________";"";"";"";""
"01854";"RET VOL MT CHEV 1856 BRGP (75.9X95X11.3)";"PC";"1854";"B 0305";3,00;"______________";"";"";"";""
"01862";"RET VOL MT CL 1.6/CHT 1945 BRGS (82X105X12)";"PC";"1862";"B 0194";2,00;"______________";"";"";"";""
"01876";"RET VOL MT FIAT 1000/1300 (70X85X8) 2269 BAGP 2845 BRAGF 1137P 40004370";"PC";"1876";"B 0134";8,00;"______________";"";"";"";""
"01891";"RET VOL MT MZ 87/ S10 2.4 13/ 2600 BRAGF/2900 BRAGE 24578613 (90X104X11)";"PC";"1891";"B 0203";8,00;"______________";"";"";"";""
"21182";"RET VOL MT MZ 87/ S10 2.4 13/ 2600 BRAGF/2900 BRAGE 24578613 (90X104X11)";"PC";"21182";"B 0303";20,00;"______________";"";"";"";""
"12217";"RET VOL PST/GOL/STNA (85X105X12) 1981 BRGS 2283 BRG SABO";"PC";"12217";"B 0129";3,00;"______________";"";"";"";""
"19635";"ROL COIFA CAMB UNO 90/96 (FURO MENOR 23MM) F110165/7100021100 VKJP84887 N17482";"PC";"19635";"B 0304";23,00;"______________";"";"";"";""
"33119";"ROL COIFA CAMB UNO 90/96 (FURO MENOR 23MM) F110165/7100021100 VKJP84887 N17482";"PC";"33119";"B 0304";3,00;"______________";"";"";"";""
"34247";"ROL COL AMORT DIANT HONDA FIT/CITY/KICKS/MARCH/VERSA J13013-7 SK3293";"PC";"34247";"B 0181";0,00;"______________";"";"";"";""
"13493";"ROL COL AMORT DIANT MZ/OMGA (F45544) PL7580 M90096 32314D J4829-6 SK1341 MR1341";"PC";"13493";"B 0176";5,00;"______________";"";"";"";""
"11261";"ROL COL AMORT DIANT NEW CIVIC 06/ M90160 SK3622";"PC";"11261";"B 0051";13,00;"______________";"";"";"";""
"23059";"ROL COR ALT GOLF/FOX/POLO/FIESTA/KA 70X26 LISO RT7026 RTB1221 F226239";"PC";"23059";"B 0040";6,00;"______________";"";"";"";""
"51433";"ROL COR ALT GOLF/FOX/POLO/FIESTA/KA 70X26 LISO RT7026 RTB1221 F226239";"PC";"51433";"B 0040";5,00;"______________";"";"";"";""
"54970";"ROL COR ALT GOLF/FOX/POLO/FIESTA/KA 70X26 LISO RT7026 RTB1221 F226239 5310891100";"PC";"54970";"B 0040";11,00;"______________";"";"";"";""
"19668";"ROL COR ALT PALIO 1.0/1.5 96/99 (80X10.3X28) F110672-300 RT6525 RTB1156 ZEN12763 RO4444";"PC";"19668";"B 0341";3,00;"______________";"";"";"";""
"43124";"ROL COR ALT PALIO 1.0/1.5 96/99 (80X10.3X28) F110672-300 RT6525 RTB1156 ZEN12763 RO4444";"PC";"43124";"B 0341";0,00;"______________";"";"";"";""
"46821";"ROL COR ALT PALIO 1.0/1.5 96/99 (80X10.3X28) F110672-300 RT6525 RTB1156 ZEN12763 RO4444";"PC";"46821";"B 0341";4,00;"______________";"";"";"";""
"42599";"ROL COR ALT VCTRA/ESC ZETEC (LISO) VKM60001 RT6026 RTB1102 30030 90001360";"PC";"42599";"B 0144";2,00;"______________";"";"";"";""
"42600";"ROL COR ALT VCTRA/ESC ZETEC (LISO) VKM60001 RT6026 RTB1102 30030 90001360";"PC";"42600";"B 0144";0,00;"______________";"";"";"";""
"63322";"ROL COR ALT VCTRA/ESC ZETEC (LISO) VKM60001 RT6026 RTB1102 30030 90001360";"PC";"";"B 0144";0,00;"______________";"";"";"";""
"19580";"ROL COR ALT VCTRA/ESC ZETEC (LISO) VKM60001 RT6026 RTB1102 30030 90001360 26X70X17";"PC";"19580";"B 0144";0,00;"______________";"";"";"";""
"18471";"ROL COR DENT CORSA TDS 8V VKM15121 F232482 5310101300 RT7004 RTB1521";"PC";"18471";"B 0350";0,00;"______________";"";"";"";""
"22118";"ROL COR DENT CORSA TDS 8V VKM15121 F232482 5310101300 RT7004 RTB1521";"PC";"22118";"B 0350";0,00;"______________";"";"";"";""
"41857";"ROL COR DENT CORSA TDS 8V VKM15121 F232482 5310101300 RT7004 RTB1521";"PC";"41857";"B 0350";4,00;"______________";"";"";"";""
"42791";"ROL COR DENT CORSA TDS 8V VKM15121 F232482 5310101300 RT7004 RTB1521";"PC";"42791";"B 0350";4,00;"______________";"";"";"";""
"63329";"ROL COR DENT CORSA TDS 8V VKM15121 F232482 5310101300 RT7004 RTB1521";"PC";"";"B 0350";6,00;"______________";"";"";"";""
"64863";"ROL COR DENT CORSA TDS 8V VKM15121 F232482 5310101300 RT7004 RTB1521";"PC";"";"B 0350";0,00;"______________";"";"";"";""
"18473";"ROL COR DENT GOL 1.0 MI 8V (VKM11106) F232489 5310252300 INA";"PC";"18473";"B 0225";10,00;"______________";"";"";"";""
"40362";"ROL COR DENT GOL 1.0 MI 8V (VKM11106) F232489 5310252300 INA";"PC";"40362";"B 0225";5,00;"______________";"";"";"";""
"32071";"ROL COR DENT GOL/FOX/GOLF POWER 8V (F550812/F570471 VKM11107) 030109243Q ORIGINAL";"PC";"32071";"B 0160";0,00;"______________";"";"";"";""
"22563";"ROL COR DENT GOL/FOX/GOLF POWER 8V F550812/F570471/F531052530 VKM11107";"PC";"22563";"B 0160";3,00;"______________";"";"";"";""
"33413";"ROL COR DENT GOL/FOX/GOLF POWER 8V F550812/F570471/F531052530 VKM11107";"PC";"33413";"B 0160";18,00;"______________";"";"";"";""
"08561";"ROL COR DENT GOL/STNA F217668 RTB1626 ZEN12808";"PC";"8561";"B 0159";10,00;"______________";"";"";"";""
"24081";"ROL COR DENT PALIO 1.4 FIRE 09/ UNO FIRE 2010/ EVO 531077810 VKM12206 ATB2308 RT6367";"PC";"24081";"B 0322";1,00;"______________";"";"";"";""
